DateTime interval,Complaint total,Hour Group,Day_of_week,Month_of_year,Season,Temp Avg,Temp Low,Temp High,Hum Avg,Hum Low,Hum High,Baro Avg,Baro Low,Baro High,Windspeed,Gust,Wind Direction,Cardinal Direction,Interval Precip,Inside Temp Avg,Inside Temp Low,Inside Temp High,Heat Index,Wind Chill,Dew Point,Station Voltage,wetbulb
2020-11-20 23:00:00,0.0,23:00:00,Friday,November,Fall,52.82,52.0,53.2,53.0,52.0,54.0,30.12,30.11,30.12,3.68333,13.5,242.0,West,0.0,73.0,73.0,73.0,52.82,52.8,36.0,6.57,44.9
2020-11-21 00:00:00,0.0,00:00:00,Saturday,November,Fall,51.22,50.3,52.0,56.0,54.0,57.0,30.12,30.11,30.12,2.69,8.4,235.0,West,0.0,73.0,73.0,73.0,51.22,51.2,35.9,6.553999999999999,44.1
2020-11-21 01:00:00,0.0,01:00:00,Saturday,November,Fall,49.75,49.2,50.3,59.0,57.0,60.0,30.12,30.11,30.12,2.47833,7.7,227.0,West,0.0,73.0,73.0,73.0,49.75,49.8,35.9,6.53,43.3
2020-11-21 02:00:00,0.0,02:00:00,Saturday,November,Fall,50.03,49.2,50.2,58.0,58.0,60.0,30.12,30.12,30.13,3.76833,9.8,233.0,West,0.0,73.0,73.0,73.0,50.03,50.0,36.0,6.53,43.5
2020-11-21 03:00:00,0.0,03:00:00,Saturday,November,Fall,49.95,49.6,50.2,59.0,58.0,60.0,30.13,30.12,30.14,3.65,9.5,231.0,West,0.0,73.21,73.0,74.0,49.95,51.5,36.3,6.524,43.7
2020-11-21 04:00:00,0.0,04:00:00,Saturday,November,Fall,49.5,49.3,49.7,61.0,60.0,61.0,30.14,30.13,30.14,2.60167,6.2,236.0,West,0.0,74.0,74.0,74.0,49.5,49.5,36.4,6.517,43.4
2020-11-21 05:00:00,0.0,05:00:00,Saturday,November,Fall,49.76,49.3,50.2,61.0,60.0,62.0,30.15,30.14,30.16,2.64667,7.2,223.0,South,0.0,74.0,74.0,74.0,49.76,49.8,36.9,6.504,43.8
2020-11-21 06:00:00,0.0,06:00:00,Saturday,November,Fall,49.53,49.2,49.7,63.0,62.0,63.0,30.16,30.15,30.18,2.02667,8.5,231.0,West,0.0,74.0,74.0,74.0,49.53,49.5,37.3,6.502999999999999,43.8
2020-11-21 07:00:00,1.0,07:00:00,Saturday,November,Fall,48.79,48.2,49.2,65.0,63.0,67.0,30.19,30.18,30.2,0.9483299999999999,3.2,270.0,West,0.0,74.0,74.0,74.0,48.79,48.8,37.6,6.505,43.5
2020-11-21 08:00:00,1.0,08:00:00,Saturday,November,Fall,47.98,46.7,48.7,67.0,66.0,70.0,30.21,30.2,30.22,0.36667,3.0,225.0,South-West,0.0,74.0,74.0,74.0,47.98,48.0,37.8,6.505,43.2
2020-11-21 09:00:00,0.0,09:00:00,Saturday,November,Fall,47.36,45.7,50.5,71.0,67.0,74.0,30.23,30.22,30.24,0.92,7.7,292.0,West,0.0,73.66,73.0,74.0,47.36,47.4,38.5,6.856,43.2
2020-11-21 10:00:00,1.0,10:00:00,Saturday,November,Fall,52.72,50.5,54.7,62.0,54.0,67.0,30.24,30.24,30.25,4.901669999999999,12.4,291.0,West,0.0,70.98,69.0,74.0,52.72,52.7,39.9,7.352,46.5
2020-11-21 11:00:00,1.0,11:00:00,Saturday,November,Fall,55.6,54.7,57.0,48.0,44.0,54.0,30.25,30.25,30.26,5.82,14.6,311.0,West,0.0,68.77,68.0,70.0,55.6,55.6,36.2,7.417999999999999,46.4
2020-11-21 12:00:00,1.0,12:00:00,Saturday,November,Fall,57.02,56.5,57.5,45.0,44.0,46.0,30.24,30.24,30.24,5.08333,13.5,315.0,North-West,0.0,68.67,68.0,69.0,57.02,57.0,35.7,7.39,46.9
2020-11-21 13:00:00,1.0,13:00:00,Saturday,November,Fall,56.7,56.0,57.2,43.0,42.0,45.0,30.24,30.24,30.25,5.08,12.5,351.0,North,0.0,68.66,68.0,69.0,56.7,56.7,34.6,7.3660000000000005,46.3
2020-11-21 14:00:00,0.0,14:00:00,Saturday,November,Fall,56.19,55.2,57.2,43.0,43.0,44.0,30.26,30.25,30.27,4.853330000000001,13.3,354.0,North,0.0,68.86,68.0,69.0,56.19,56.2,34.1,7.305,45.9
2020-11-21 15:00:00,0.0,15:00:00,Saturday,November,Fall,54.42,53.6,55.2,42.0,41.0,43.0,30.27,30.26,30.29,4.1,10.0,338.0,North,0.0,69.09,68.0,70.0,54.42,54.4,31.9,7.11,44.3
2020-11-21 16:00:00,1.0,16:00:00,Saturday,November,Fall,52.13,50.7,53.6,46.0,43.0,50.0,30.3,30.29,30.32,3.635,8.9,311.0,West,0.0,69.79,69.0,71.0,52.13,52.1,32.1,6.956,43.2
2020-11-21 17:00:00,1.0,17:00:00,Saturday,November,Fall,49.33,47.7,50.7,50.0,50.0,51.0,30.34,30.32,30.36,5.17333,11.6,37.0,North,0.0,70.43,69.0,71.0,49.33,57.4,31.6,6.801,41.6
2020-11-21 18:00:00,0.0,18:00:00,Saturday,November,Fall,46.39,45.7,47.7,51.0,49.0,52.0,30.37,30.36,30.39,4.75833,14.0,38.0,North,0.0,70.0,70.0,70.0,46.39,53.7,29.1,6.6979999999999995,39.2
2020-11-21 19:00:00,0.0,19:00:00,Saturday,November,Fall,45.16,44.2,45.7,51.0,51.0,52.0,30.41,30.4,30.42,3.35667,10.3,340.0,North,0.0,69.97,69.0,70.0,45.16,47.4,28.3,6.624,38.3
2020-11-21 20:00:00,0.0,20:00:00,Saturday,November,Fall,43.49,42.3,44.2,52.0,51.0,54.0,30.43,30.42,30.44,2.50333,8.1,318.0,North,0.0,69.13,69.0,70.0,43.49,43.5,27.0,6.579,36.9
2020-11-21 21:00:00,1.0,21:00:00,Saturday,November,Fall,41.43,40.3,42.3,54.0,53.0,56.0,30.45,30.44,30.47,1.0716700000000001,4.4,342.0,North,0.0,69.91,69.0,70.0,41.43,41.4,26.2,6.54,35.5
2020-11-21 22:00:00,0.0,22:00:00,Saturday,November,Fall,39.51,38.0,40.3,58.0,56.0,62.0,30.47,30.47,30.48,1.02167,5.5,12.0,North,0.0,69.0,69.0,69.0,39.51,39.5,26.0,6.53,34.4
2020-11-21 23:00:00,0.0,23:00:00,Saturday,November,Fall,37.71,36.8,38.1,62.0,60.0,63.0,30.48,30.48,30.48,0.65667,4.0,90.0,East,0.0,70.69,68.0,72.0,37.71,37.7,25.7,6.5120000000000005,33.2
2020-11-22 00:00:00,0.0,00:00:00,Sunday,November,Fall,35.36,33.5,36.8,65.0,62.0,69.0,30.49,30.48,30.51,0.17,2.1,270.0,West,0.0,69.58,69.0,70.0,35.36,35.4,24.7,6.501,31.5
2020-11-22 01:00:00,0.0,01:00:00,Sunday,November,Fall,32.48,31.8,33.5,71.0,69.0,72.0,30.51,30.5,30.52,0.02667,1.3,90.0,East,0.0,70.81,70.0,72.0,32.48,32.5,24.1,6.492000000000001,29.5
2020-11-22 02:00:00,0.0,02:00:00,Sunday,November,Fall,31.21,30.8,31.8,75.0,70.0,78.0,30.53,30.52,30.54,0.03833,1.8,292.0,West,0.0,70.33,69.0,72.0,31.21,31.2,24.1,6.48,28.7
2020-11-22 03:00:00,0.0,03:00:00,Sunday,November,Fall,31.37,30.1,33.6,76.0,70.0,78.0,30.55,30.54,30.56,0.81667,7.0,90.0,East,0.0,69.85,69.0,71.0,31.37,31.6,24.6,6.477,29.0
2020-11-22 04:00:00,0.0,04:00:00,Sunday,November,Fall,34.05,33.6,34.6,67.0,62.0,70.0,30.57,30.56,30.58,3.3283300000000002,8.1,49.0,East,0.0,70.45,69.0,72.0,34.05,34.6,24.4,6.48,30.6
2020-11-22 05:00:00,0.0,05:00:00,Sunday,November,Fall,33.75,33.5,34.1,60.0,58.0,67.0,30.58,30.57,30.58,3.81333,11.9,46.0,East,0.0,70.58,69.0,72.0,33.75,35.7,21.4,6.48,29.6
2020-11-22 06:00:00,0.0,06:00:00,Sunday,November,Fall,32.16,31.3,33.5,64.0,60.0,66.0,30.59,30.58,30.6,3.6983300000000003,10.0,53.0,East,0.0,70.23,69.0,72.0,32.16,32.9,21.2,6.478,28.4
2020-11-22 07:00:00,0.0,07:00:00,Sunday,November,Fall,30.76,30.3,31.3,67.0,66.0,68.0,30.59,30.59,30.6,3.5983300000000003,6.7,81.0,East,0.0,69.85,68.0,71.0,30.76,30.8,21.1,6.46,27.6
2020-11-22 08:00:00,0.0,08:00:00,Sunday,November,Fall,31.14,30.3,31.8,69.0,67.0,70.0,30.6,30.59,30.6,3.26667,8.5,45.0,North-East,0.0,70.06,68.0,72.0,31.14,31.7,22.1,6.591,28.1
2020-11-22 09:00:00,0.0,09:00:00,Sunday,November,Fall,32.37,31.6,33.7,67.0,65.0,68.0,30.61,30.6,30.62,4.045,7.9,37.0,North,0.0,70.95,69.0,72.0,32.37,33.1,22.5,7.492999999999999,29.0
2020-11-22 10:00:00,0.0,10:00:00,Sunday,November,Fall,35.09,33.7,36.2,64.0,63.0,65.0,30.61,30.61,30.62,4.941669999999999,9.3,36.0,North,0.0,72.0,71.0,73.0,35.09,40.8,24.3,7.65,31.0
2020-11-22 11:00:00,1.0,11:00:00,Sunday,November,Fall,37.43,36.2,38.5,64.0,62.0,65.0,30.62,30.61,30.62,4.191669999999999,11.1,48.0,East,0.0,71.95,69.0,74.0,37.43,40.8,26.2,7.65,33.2
2020-11-22 12:00:00,2.0,12:00:00,Sunday,November,Fall,38.98,38.5,39.3,62.0,62.0,63.0,30.6,30.6,30.61,3.3433300000000004,7.7,40.0,North,0.0,70.34,69.0,72.0,38.98,39.7,27.0,7.528,34.4
2020-11-22 13:00:00,1.0,13:00:00,Sunday,November,Fall,39.22,38.6,39.7,63.0,62.0,65.0,30.58,30.57,30.6,3.835,11.0,132.0,East,0.0,70.74,69.0,72.0,39.22,41.5,27.9,7.361000000000001,34.8
2020-11-22 14:00:00,0.0,14:00:00,Sunday,November,Fall,39.19,38.8,39.6,67.0,65.0,69.0,30.57,30.57,30.58,4.13333,11.6,83.0,East,0.0,71.92,71.0,72.0,39.19,41.8,29.3,7.147,35.3
2020-11-22 15:00:00,0.0,15:00:00,Sunday,November,Fall,38.93,38.7,39.1,69.0,69.0,69.0,30.56,30.55,30.58,4.74333,12.0,90.0,East,0.0,71.15,70.0,72.0,38.93,43.8,29.6,6.974,35.2
2020-11-22 16:00:00,0.0,16:00:00,Sunday,November,Fall,38.78,38.6,39.0,70.0,69.0,70.0,30.54,30.52,30.55,5.49167,12.5,113.0,East,0.0,69.68,69.0,70.0,38.78,47.0,29.9,6.845,35.2
2020-11-22 17:00:00,0.0,17:00:00,Sunday,November,Fall,39.26,39.0,39.7,71.0,70.0,72.0,30.52,30.51,30.52,5.36,13.3,93.0,East,0.0,69.91,68.0,72.0,39.26,48.3,30.6,6.742000000000001,35.8
2020-11-22 18:00:00,1.0,18:00:00,Sunday,November,Fall,39.9,39.6,40.1,72.0,71.0,72.0,30.5,30.49,30.52,5.34167,12.5,112.0,East,0.0,70.55,70.0,72.0,39.9,48.8,31.5,6.667000000000001,36.4
2020-11-22 19:00:00,0.0,19:00:00,Sunday,November,Fall,40.28,40.1,40.6,72.0,71.0,73.0,30.48,30.47,30.5,5.62,12.5,109.0,East,0.0,69.5,69.0,72.0,40.28,50.6,32.0,6.601,36.9
2020-11-22 20:00:00,1.0,20:00:00,Sunday,November,Fall,40.94,40.6,41.2,74.0,73.0,75.0,30.46,30.45,30.47,5.33167,14.9,110.0,East,0.0,70.95,70.0,72.0,40.94,49.3,33.3,6.5760000000000005,37.7
2020-11-22 21:00:00,0.0,21:00:00,Sunday,November,Fall,41.58,41.2,42.0,75.0,75.0,76.0,30.43,30.42,30.45,5.04,13.8,127.0,East,0.0,69.5,69.0,70.0,41.58,49.3,34.4,6.565,38.5
2020-11-22 22:00:00,0.0,22:00:00,Sunday,November,Fall,42.33,42.0,42.8,78.0,76.0,79.0,30.4,30.39,30.41,4.645,11.9,117.0,East,0.0,69.78,69.0,72.0,42.33,48.5,35.9,6.542999999999999,39.5
2020-11-22 23:00:00,2.0,23:00:00,Sunday,November,Fall,43.29,42.8,43.8,81.0,79.0,82.0,30.37,30.36,30.39,4.595,11.1,134.0,East,0.0,70.9,70.0,72.0,43.29,50.3,37.9,6.53,40.8
2020-11-23 00:00:00,0.0,00:00:00,Monday,November,Fall,44.3,43.8,44.5,80.0,80.0,81.0,30.33,30.31,30.35,5.33333,15.1,159.0,South,0.0,70.0,70.0,70.0,44.3,54.5,38.5,6.53,41.6
2020-11-23 01:00:00,0.0,01:00:00,Monday,November,Fall,44.6,44.5,44.7,79.0,78.0,81.0,30.3,30.28,30.32,5.36,14.6,143.0,South,0.0,69.13,69.0,70.0,44.6,54.1,38.6,6.53,41.8
2020-11-23 02:00:00,0.0,02:00:00,Monday,November,Fall,45.16,44.7,45.5,81.0,79.0,85.0,30.25,30.23,30.28,5.45,15.1,139.0,South,0.0,69.0,69.0,69.0,45.16,55.7,39.7,6.526,42.6
2020-11-23 03:00:00,0.0,03:00:00,Monday,November,Fall,45.52,45.2,45.8,87.0,85.0,92.0,30.2,30.18,30.23,5.348330000000001,16.3,126.0,East,0.0,69.0,69.0,69.0,45.52,54.5,41.9,6.511,43.7
2020-11-23 04:00:00,0.0,04:00:00,Monday,November,Fall,45.59,45.2,46.1,94.0,92.0,95.0,30.14,30.12,30.17,5.66333,15.1,125.0,East,0.03,69.0,69.0,69.0,45.59,56.9,44.0,6.502000000000001,44.8
2020-11-23 05:00:00,0.0,05:00:00,Monday,November,Fall,46.51,46.1,47.1,95.0,95.0,95.0,30.08,30.05,30.12,4.40667,12.0,122.0,East,0.06,69.0,69.0,69.0,46.51,51.1,45.1,6.5,45.8
2020-11-23 06:00:00,0.0,06:00:00,Monday,November,Fall,47.44,47.1,48.0,96.0,95.0,96.0,30.01,29.98,30.04,2.24667,8.4,95.0,East,0.29,69.81,69.0,70.0,47.44,47.7,46.3,6.5,46.8
2020-11-23 07:00:00,0.0,07:00:00,Monday,November,Fall,49.57,48.0,50.8,96.0,96.0,96.0,29.95,29.91,29.98,4.61667,15.5,81.0,East,0.28,70.0,70.0,70.0,49.57,52.3,48.5,6.5,49.9
2020-11-23 08:00:00,0.0,08:00:00,Monday,November,Fall,52.94,50.8,54.2,96.0,96.0,97.0,29.88,29.86,29.91,8.26667,21.5,183.0,South,0.03,70.86,70.0,71.0,52.94,52.9,51.9,6.502999999999999,52.3
2020-11-23 09:00:00,0.0,09:00:00,Monday,November,Fall,54.16,53.8,54.6,97.0,96.0,97.0,29.84,29.82,29.85,6.8,23.1,201.0,South,0.06,72.1,71.0,73.0,54.16,54.2,53.3,6.515,53.6
2020-11-23 10:00:00,0.0,10:00:00,Monday,November,Fall,49.48,45.8,54.6,95.0,93.0,97.0,29.82,29.81,29.84,4.1,15.9,253.0,West,0.7,72.99,73.0,73.0,49.48,52.2,48.2,6.518,48.8
2020-11-23 11:00:00,0.0,11:00:00,Monday,November,Fall,44.75,41.6,46.6,96.0,95.0,97.0,29.8,29.79,29.81,3.26667,12.0,180.0,South,0.31,72.98,73.0,73.0,44.75,48.3,43.6,6.501,44.2
2020-11-23 12:00:00,0.0,12:00:00,Monday,November,Fall,41.72,41.2,42.6,96.0,95.0,97.0,29.76,29.74,29.81,2.2072700000000003,7.2,300.0,West,0.07,71.94,72.0,72.0,41.72,42.0,40.5,6.502000000000001,41.2
2020-11-23 13:00:00,1.0,13:00:00,Monday,November,Fall,42.9,42.6,43.2,97.0,97.0,97.0,29.75,29.74,29.76,2.53667,9.3,157.0,South,0.21,71.15,71.0,72.0,42.9,45.2,42.0,6.497999999999999,42.5
2020-11-23 14:00:00,0.0,14:00:00,Monday,November,Fall,42.56,42.5,42.7,96.0,97.0,97.0,29.71,29.67,29.74,3.15714,7.2,292.0,West,0.05,70.93,71.0,71.0,42.56,42.8,41.5,6.492000000000001,42.1
2020-11-23 15:00:00,1.0,15:00:00,Monday,November,Fall,43.16,42.7,43.5,96.0,96.0,97.0,29.69,29.68,29.72,3.11,9.0,5.0,North,0.01,70.97,71.0,71.0,43.16,45.0,42.2,6.521,42.7
2020-11-23 16:00:00,2.0,16:00:00,Monday,November,Fall,43.57,43.5,43.7,95.0,94.0,96.0,29.74,29.72,29.76,3.53833,9.3,289.0,West,0.01,71.0,71.0,71.0,43.57,44.9,42.3,6.497000000000001,42.9
2020-11-23 17:00:00,0.0,17:00:00,Monday,November,Fall,43.72,42.7,44.2,84.0,77.0,94.0,29.77,29.76,29.79,5.905,15.4,318.0,North,0.0,70.33,70.0,71.0,43.72,56.4,39.3,6.492000000000001,41.7
2020-11-23 18:00:00,0.0,18:00:00,Monday,November,Fall,41.69,41.2,42.7,72.0,69.0,77.0,29.81,29.79,29.83,6.495,15.9,313.0,West,0.0,69.72,69.0,70.0,41.69,55.1,33.5,6.481,38.2
2020-11-23 19:00:00,0.0,19:00:00,Monday,November,Fall,40.44,39.2,41.2,69.0,68.0,70.0,29.84,29.83,29.86,5.95833,17.6,323.0,North,0.0,69.16,69.0,71.0,40.44,51.4,31.0,6.48,36.5
2020-11-23 20:00:00,0.0,20:00:00,Monday,November,Fall,38.31,37.2,39.2,68.0,67.0,69.0,29.86,29.85,29.87,6.29333,17.3,308.0,West,0.0,70.88,70.0,72.0,38.31,48.9,28.6,6.478,34.5
2020-11-23 21:00:00,0.0,21:00:00,Monday,November,Fall,36.75,36.2,37.2,68.0,67.0,69.0,29.87,29.86,29.88,6.875,19.6,308.0,West,0.0,70.11,69.0,72.0,36.75,49.4,27.1,6.462999999999999,33.0
2020-11-23 22:00:00,0.0,22:00:00,Monday,November,Fall,35.98,35.6,36.2,68.0,68.0,69.0,29.88,29.87,29.89,6.37,14.9,313.0,West,0.0,69.87,69.0,71.0,35.98,48.1,26.6,6.457000000000001,32.4
2020-11-23 23:00:00,1.0,23:00:00,Monday,November,Fall,35.66,35.6,35.7,67.0,66.0,69.0,29.89,29.88,29.9,6.4833300000000005,16.8,301.0,West,0.0,70.75,69.0,72.0,35.66,46.9,25.9,6.45,32.0
2020-11-24 00:00:00,0.0,00:00:00,Tuesday,November,Fall,35.56,35.1,35.8,65.0,65.0,66.0,29.9,29.9,29.91,6.22167,17.6,297.0,West,0.0,70.28,69.0,72.0,35.56,44.7,25.0,6.45,31.7
2020-11-24 01:00:00,0.0,01:00:00,Tuesday,November,Fall,35.07,34.8,35.2,66.0,65.0,66.0,29.92,29.92,29.93,4.11667,12.8,332.0,North,0.0,69.76,69.0,71.0,35.07,37.7,24.8,6.45,31.3
2020-11-24 02:00:00,0.0,02:00:00,Tuesday,November,Fall,34.79,34.5,35.2,67.0,66.0,68.0,29.94,29.93,29.96,3.10167,10.0,319.0,North,0.0,70.47,69.0,72.0,34.79,35.4,24.9,6.45,31.2
2020-11-24 03:00:00,0.0,03:00:00,Tuesday,November,Fall,34.72,34.2,35.2,67.0,67.0,68.0,29.97,29.96,29.98,3.3816699999999997,9.3,315.0,North-West,0.0,70.61,69.0,72.0,34.72,35.7,25.1,6.45,31.2
2020-11-24 04:00:00,0.0,04:00:00,Tuesday,November,Fall,34.61,34.2,34.8,67.0,67.0,68.0,29.99,29.98,30.01,4.05,11.1,308.0,West,0.0,70.16,69.0,72.0,34.61,37.0,24.9,6.449,31.0
2020-11-24 05:00:00,0.0,05:00:00,Tuesday,November,Fall,33.57,33.2,34.2,71.0,68.0,72.0,30.02,30.01,30.03,3.4316699999999996,7.7,294.0,West,0.0,69.78,68.0,71.0,33.57,34.0,25.1,6.441,30.5
2020-11-24 06:00:00,0.0,06:00:00,Tuesday,November,Fall,33.42,33.2,33.7,70.0,69.0,72.0,30.05,30.03,30.06,3.8433300000000004,9.3,305.0,West,0.0,70.5,69.0,72.0,33.42,34.9,24.7,6.439,30.3
2020-11-24 07:00:00,0.0,07:00:00,Tuesday,November,Fall,33.7,33.5,34.0,68.0,67.0,69.0,30.08,30.06,30.1,4.32833,10.0,302.0,West,0.0,70.43,68.0,72.0,33.7,38.6,24.2,6.442,30.3
2020-11-24 08:00:00,0.0,08:00:00,Tuesday,November,Fall,33.67,33.0,34.8,69.0,67.0,70.0,30.12,30.1,30.14,3.045,9.0,275.0,West,0.0,70.16,68.0,72.0,33.67,34.7,24.5,6.657,30.3
2020-11-24 09:00:00,0.0,09:00:00,Tuesday,November,Fall,36.5,34.8,37.5,63.0,60.0,67.0,30.15,30.14,30.16,5.555,14.1,284.0,West,0.0,70.75,70.0,71.0,36.5,45.5,25.1,7.425,32.3
2020-11-24 10:00:00,0.0,10:00:00,Tuesday,November,Fall,38.02,37.5,38.7,58.0,53.0,60.0,30.18,30.17,30.19,5.21667,14.9,294.0,West,0.0,70.93,70.0,72.0,38.02,45.6,24.5,7.541,33.0
2020-11-24 11:00:00,0.0,11:00:00,Tuesday,November,Fall,38.47,38.0,38.7,49.0,46.0,53.0,30.2,30.19,30.21,6.935,17.6,348.0,North,0.0,72.68,69.0,74.0,38.47,51.5,21.0,7.65,32.3
2020-11-24 12:00:00,0.0,12:00:00,Tuesday,November,Fall,37.72,37.3,38.2,45.0,43.0,46.0,30.22,30.21,30.23,6.87667,18.0,336.0,North,0.0,71.21,69.0,73.0,37.72,50.0,18.1,7.65,31.1
2020-11-24 13:00:00,0.0,13:00:00,Tuesday,November,Fall,37.76,37.3,38.2,41.0,40.0,43.0,30.23,30.22,30.24,6.55167,18.3,334.0,North,0.0,71.71,69.0,74.0,37.76,49.5,16.3,7.5089999999999995,30.7
2020-11-24 14:00:00,1.0,14:00:00,Tuesday,November,Fall,37.92,37.5,38.3,40.0,39.0,41.0,30.25,30.24,30.26,5.585,14.6,328.0,North,0.0,71.49,69.0,74.0,37.92,47.5,15.6,7.421,30.7
2020-11-24 15:00:00,0.0,15:00:00,Tuesday,November,Fall,37.38,37.2,37.7,39.0,39.0,40.0,30.27,30.26,30.28,5.475,13.0,329.0,North,0.0,73.42,73.0,74.0,37.38,46.7,14.7,7.2589999999999995,30.1
2020-11-24 16:00:00,0.0,16:00:00,Tuesday,November,Fall,35.89,34.7,37.6,39.0,37.0,42.0,30.3,30.28,30.32,5.105,13.8,330.0,North,0.0,72.82,72.0,74.0,35.89,42.6,13.4,7.0920000000000005,28.9
2020-11-24 17:00:00,1.0,17:00:00,Tuesday,November,Fall,33.49,32.1,34.7,43.0,42.0,45.0,30.34,30.32,30.37,4.195,12.0,353.0,North,0.0,70.03,69.0,72.0,33.49,37.4,13.3,6.915,27.4
2020-11-24 18:00:00,0.0,18:00:00,Tuesday,November,Fall,31.51,30.8,32.1,48.0,45.0,50.0,30.39,30.37,30.42,4.46667,13.3,338.0,North,0.0,70.91,69.0,72.0,31.51,36.0,13.8,6.795,26.2
2020-11-24 19:00:00,0.0,19:00:00,Tuesday,November,Fall,30.17,29.5,30.8,52.0,48.0,54.0,30.43,30.42,30.45,4.375,11.6,3.0,North,0.0,70.46,69.0,72.0,30.17,33.8,14.5,6.702000000000001,25.5
2020-11-24 20:00:00,0.0,20:00:00,Tuesday,November,Fall,29.15,28.6,29.5,56.0,54.0,57.0,30.45,30.44,30.47,4.59667,12.0,12.0,North,0.0,70.18,68.0,72.0,29.15,33.1,15.4,6.624,25.0
2020-11-24 21:00:00,0.0,21:00:00,Tuesday,November,Fall,27.91,27.3,28.6,56.0,55.0,57.0,30.48,30.47,30.49,4.276669999999999,10.5,45.0,North-East,0.0,69.96,68.0,72.0,27.91,31.3,14.2,6.575,23.9
2020-11-24 22:00:00,1.0,22:00:00,Tuesday,November,Fall,27.31,27.0,27.6,57.0,56.0,57.0,30.48,30.47,30.49,5.82,13.0,44.0,North,0.0,69.96,68.0,72.0,27.31,33.7,14.1,6.539,23.5
2020-11-24 23:00:00,0.0,23:00:00,Tuesday,November,Fall,26.7,26.3,27.0,58.0,57.0,59.0,30.49,30.48,30.5,5.135,12.8,41.0,North,0.0,70.16,68.0,72.0,26.7,31.5,13.7,6.529,23.0
2020-11-25 00:00:00,1.0,00:00:00,Wednesday,November,Fall,26.02,25.5,26.3,59.0,57.0,61.0,30.5,30.49,30.52,4.03167,11.6,45.0,North-East,0.0,70.18,68.0,72.0,26.02,27.7,13.6,6.51,22.5
2020-11-25 01:00:00,0.0,01:00:00,Wednesday,November,Fall,24.46,23.6,25.5,62.0,61.0,64.0,30.52,30.51,30.53,1.1016700000000001,5.0,66.0,East,0.0,70.25,68.0,72.0,24.46,24.5,13.2,6.502000000000001,21.3
2020-11-25 02:00:00,0.0,02:00:00,Wednesday,November,Fall,23.42,22.8,23.8,67.0,64.0,69.0,30.51,30.51,30.53,1.1783299999999999,4.2,56.0,East,0.0,70.26,68.0,72.0,23.42,23.4,14.1,6.497000000000001,20.8
2020-11-25 03:00:00,0.0,03:00:00,Wednesday,November,Fall,22.81,22.6,23.1,70.0,69.0,73.0,30.52,30.51,30.52,0.35,2.7,315.0,North-West,0.0,70.23,68.0,72.0,22.81,22.8,14.5,6.492000000000001,20.5
2020-11-25 04:00:00,0.0,04:00:00,Wednesday,November,Fall,24.56,23.0,27.0,71.0,68.0,74.0,30.52,30.51,30.53,1.8316700000000001,6.0,315.0,North-West,0.0,70.18,68.0,72.0,24.56,24.6,16.7,6.492999999999999,22.2
2020-11-25 05:00:00,0.0,05:00:00,Wednesday,November,Fall,27.08,26.6,27.6,69.0,66.0,71.0,30.52,30.52,30.53,3.36,6.7,45.0,North-East,0.0,70.05,69.0,72.0,27.08,27.4,18.3,6.5,24.4
2020-11-25 06:00:00,0.0,06:00:00,Wednesday,November,Fall,27.25,27.1,27.3,71.0,69.0,72.0,30.52,30.52,30.53,3.9483300000000003,9.3,67.0,East,0.0,69.83,68.0,71.0,27.25,28.3,19.0,6.501,24.7
2020-11-25 07:00:00,0.0,07:00:00,Wednesday,November,Fall,27.15,27.0,27.5,69.0,68.0,70.0,30.52,30.51,30.53,3.965,9.3,44.0,North,0.0,70.15,68.0,72.0,27.15,28.1,18.3,6.502000000000001,24.4
2020-11-25 08:00:00,0.0,08:00:00,Wednesday,November,Fall,28.27,27.5,28.8,72.0,70.0,74.0,30.5,30.5,30.51,3.60333,6.7,20.0,North,0.0,70.55,69.0,72.0,28.27,28.6,20.5,6.506,25.7
2020-11-25 09:00:00,0.0,09:00:00,Wednesday,November,Fall,28.3,28.0,28.8,73.0,71.0,75.0,30.49,30.49,30.5,4.07833,8.5,28.0,North,0.0,70.61,68.0,72.0,28.3,29.9,20.7,6.547000000000001,25.9
2020-11-25 10:00:00,0.0,10:00:00,Wednesday,November,Fall,57.89333333333334,57.833333333333336,57.93333333333334,44.333333333333336,44.333333333333336,44.666666666666664,30.506666666666664,30.5,30.516666666666666,1.06389,2.966666666666667,126.66666666666667,South,0.05333333333333334,68.71333333333334,45.0,72.33333333333333,57.89333333333334,57.93333333333334,33.03333333333333,6.064666666666667,45.43333333333334
2020-11-25 11:00:00,0.0,11:00:00,Wednesday,November,Fall,61.587500000000006,61.375,61.724999999999994,42.5,41.0,43.75,30.492500000000003,30.472499999999997,30.505,0.66125,1.5,146.0,South,0.0,70.89,70.0,71.75,61.587500000000006,61.599999999999994,35.125,6.00775,48.025000000000006
2020-11-25 12:00:00,0.0,12:00:00,Wednesday,November,Fall,28.76,28.3,29.3,86.0,85.0,87.0,30.4,30.39,30.42,2.41167,6.2,340.0,North,0.0,70.65,69.0,72.0,28.76,28.8,25.1,6.707000000000001,27.5
2020-11-25 13:00:00,0.0,13:00:00,Wednesday,November,Fall,30.16,29.3,30.8,86.0,85.0,87.0,30.37,30.36,30.39,2.67167,6.7,353.0,North,0.0,70.63,69.0,72.0,30.16,30.2,26.5,6.813,28.8
